Date,"
Oil volume (m3/day)",Volume of liquid (m3/day),"
Gas volume (m3/day)",Water volume (m3/day),Water cut (%) ,"
Working hours","
Dynamic level (m)","
Reservoir pressure (atm)"
1/19/2016,16,73,4428,57,77,24,1875,171
1/20/2016,15,67,4041,52,77,22,1868,171
1/21/2016,14,60,3635,47,77,20,1850,171
1/22/2016,16,73,4428,57,77,24,1860,171
1/23/2016,16,73,4416,57,77,24,1862,171
1/24/2016,16,73,4416,57,77,24,1862,171
1/25/2016,16,73,4416,57,77,24,1862,171
1/26/2016,16,73,4416,57,77,24,1862,171
1/27/2016,16,73,4416,57,77,24,1862,171
1/28/2016,16,73,4416,57,77,24,1862,171
1/29/2016,16,73,4416,57,77,24,1862,170
1/30/2016,16,73,4416,57,77,24,1862,170
1/31/2016,16,73,4416,57,77,24,1862,170
2/1/2016,16,73,4416,57,77,24,1862,170
2/2/2016,16,73,4416,57,77,24,1862,170
2/3/2016,16,73,4416,57,77,24,1862,170
2/4/2016,16,73,4416,57,77,24,1862,170
2/5/2016,16,73,4416,57,77,24,1862,170
2/6/2016,16,73,4416,57,77,24,1862,170
2/7/2016,16,73,4416,57,77,24,1862,170
2/8/2016,16,73,4416,57,77,24,1862,170
2/9/2016,16,73,4416,57,77,24,1862,170
2/10/2016,16,73,4416,57,77,24,1862,170
2/11/2016,16,73,4416,57,77,24,1862,170
2/12/2016,16,73,4416,57,77,24,1862,170
2/13/2016,16,73,4416,57,77,24,1862,170
2/14/2016,3,93,733,90,97,24,1705,170
2/15/2016,3,93,733,90,97,24,1731,170
2/16/2016,16,89,4184,73,82,24,1775,170
2/17/2016,18,89,4882,70,79,24,1811,170
2/18/2016,18,80,4746,63,78,24,1843,170
2/19/2016,17,79,4687,62,78,24,1843,170
2/20/2016,16,73,4336,57,78,23,1793,170
2/21/2016,17,76,4486,59,78,24,1803,170
2/22/2016,17,76,4486,59,78,24,1800,170
2/23/2016,16,73,4291,57,78,24,1801,170
2/24/2016,17,77,4527,60,78,24,1806,169
2/25/2016,17,77,4527,60,78,24,1807,169
2/26/2016,16,72,4226,56,78,24,1814,169
2/27/2016,16,72,4226,56,78,24,1816,169
2/28/2016,15,72,3944,57,79,24,1823,169
2/29/2016,15,72,3944,57,79,24,1821,169
3/1/2016,15,72,3944,57,79,24,1825,169
3/2/2016,15,72,3988,57,79,24,1830,169
3/3/2016,15,72,3988,57,79,24,1831,169
3/4/2016,14,73,3809,58,80,24,1831,169
3/5/2016,14,73,3809,58,80,24,1856,169
3/6/2016,14,71,3730,57,80,24,1866,169
3/7/2016,14,71,3730,57,80,24,1875,169
3/8/2016,14,73,3819,58,80,24,1883,169
3/9/2016,14,73,3819,58,80,24,1889,169
3/10/2016,15,68,3930,53,78,24,1886,169
3/11/2016,15,68,3930,53,78,24,1885,169
3/12/2016,15,68,3930,53,78,24,1883,169
3/13/2016,15,68,3930,53,78,24,1862,169
3/14/2016,15,68,3930,53,78,24,1842,169
3/15/2016,15,68,3930,53,78,24,1839,169
3/16/2016,15,71,4074,55,78,24,1836,169
3/17/2016,15,71,4074,55,78,24,1841,169
3/18/2016,16,71,4259,55,77,24,1845,169
3/19/2016,16,71,4259,55,77,24,1847,169
3/20/2016,16,71,4259,55,77,24,1839,169
3/21/2016,16,71,4259,55,77,24,1839,168
3/22/2016,16,71,4259,55,77,24,1840,168
3/23/2016,15,67,4064,52,77,23,1837,168
3/24/2016,16,71,4259,55,77,24,1839,168
3/25/2016,15,66,3999,51,77,24,1840,168
3/26/2016,13,66,3478,53,80,24,1849,168
3/27/2016,13,66,3478,53,80,24,1847,168
3/28/2016,13,66,3478,53,80,24,1849,168
3/29/2016,13,66,3478,53,80,24,1847,168
3/30/2016,13,66,3478,53,80,24,1850,168
3/31/2016,15,68,3930,53,78,24,1852,168
4/1/2016,15,68,3930,53,78,24,1851,168
4/2/2016,13,62,3586,49,78,22,1831,168
4/3/2016,13,58,3373,46,78,21,1831,168
4/4/2016,15,68,3930,53,78,24,1842,168
4/5/2016,15,68,3930,53,78,24,1848,168
4/6/2016,15,68,3930,53,78,24,1850,168
4/7/2016,13,59,3436,47,78,21,1832,168
4/8/2016,14,65,3783,51,78,23,1831,168
4/9/2016,16,65,4298,49,75,23,1838,168
4/10/2016,15,61,3979,46,75,21,1838,168
4/11/2016,15,61,3979,46,75,21,1838,168
4/12/2016,15,63,4129,48,75,22,1848,168
4/13/2016,14,56,3698,43,75,20,1848,168
4/14/2016,17,71,4684,54,75,20,1861,168
4/15/2016,17,71,4684,54,75,20,1856,167
4/16/2016,17,67,4550,50,74,18,1860,167
4/17/2016,14,57,3884,42,74,20,1860,167
4/18/2016,14,57,3884,42,74,20,1850,167
4/19/2016,14,57,3884,42,74,20,1850,167
4/20/2016,15,57,3924,43,74,20,1850,167
4/21/2016,14,57,3884,42,74,20,1850,167
4/22/2016,15,57,3904,43,74,20,1850,167
4/23/2016,15,57,3904,43,74,20,1878,167
4/24/2016,15,57,3915,43,74,20,1859,167
4/25/2016,14,55,3737,41,74,20,1827,167
4/26/2016,14,58,3640,44,76,20,1829,167
4/27/2016,14,58,3640,44,76,20,1870,167
4/28/2016,12,56,3251,44,78,19,1834,167
4/29/2016,11,51,2945,40,78,17,1825,167
4/30/2016,12,58,3337,45,78,20,1820,167
5/1/2016,12,57,3320,45,78,20,1829,167
5/2/2016,12,58,3354,46,78,20,1826,167
5/3/2016,12,58,3337,45,78,20,1850,167
5/4/2016,12,58,3337,45,78,20,1872,167
5/5/2016,12,58,3337,45,78,20,1828,167
5/6/2016,12,58,3337,45,78,20,1829,167
5/7/2016,12,58,3337,45,78,20,1828,167
5/8/2016,10,46,2656,36,78,16,1829,167
5/9/2016,14,64,3685,50,78,20,1832,167
5/10/2016,14,64,3685,50,78,20,1824,167
5/11/2016,14,63,3667,50,78,20,1904,166
5/12/2016,14,63,3648,50,78,20,1834,166
5/13/2016,14,63,3648,50,78,20,1818,166
5/14/2016,14,63,3648,50,78,20,1819,166
5/15/2016,14,64,3685,50,78,20,1821,166
5/16/2016,14,64,3685,50,78,20,1817,166
5/17/2016,14,64,3685,50,78,20,1822,166
5/18/2016,14,64,3685,50,78,20,1822,166
5/19/2016,14,64,3685,50,78,20,1822,166
5/20/2016,14,64,3685,50,78,20,1822,166
5/21/2016,14,64,3685,50,78,20,1829,166
5/22/2016,14,63,3629,49,78,20,1828,166
5/23/2016,15,64,4020,49,76,20,1845,166
5/24/2016,14,61,3858,47,76,20,1810,166
5/25/2016,13,55,3451,42,76,18,1812,166
5/26/2016,12,52,3276,40,76,17,1812,166
5/27/2016,14,61,3858,47,76,20,1833,166
5/28/2016,14,61,3858,47,76,20,1838,166
5/29/2016,10,50,2782,40,79,16,1839,166
5/30/2016,6,27,1510,22,79,9,1822,166
5/31/2016,6,27,1510,22,79,9,1822,166
6/1/2016,6,27,1510,22,79,9,1822,166
6/2/2016,6,27,1510,22,79,9,1822,166
6/3/2016,6,27,1510,22,79,9,1822,166
6/4/2016,6,27,1510,22,79,9,1822,166
6/5/2016,6,27,1510,22,79,9,1822,166
6/6/2016,1,62,326,61,98,24,1647,165
6/7/2016,2,62,489,60,97,24,1656,165
6/8/2016,2,70,552,68,97,24,1685,165
6/9/2016,2,68,536,66,97,24,1708,165
6/10/2016,3,69,906,66,95,24,1749,165
6/11/2016,3,65,851,62,95,24,1743,165
6/12/2016,8,65,2213,57,87,24,1769,165
6/13/2016,8,66,2247,57,87,24,1768,165
6/14/2016,12,62,3094,50,81,24,1779,165
6/15/2016,12,62,3094,50,81,24,1779,165
6/16/2016,12,62,3094,50,81,24,1798,165
6/17/2016,12,62,3094,50,81,24,1808,165
6/18/2016,10,58,2752,48,82,24,1815,165
6/19/2016,10,58,2752,48,82,24,1830,165
6/20/2016,10,58,2752,48,82,24,1840,165
6/21/2016,10,58,2752,48,82,24,1848,165
6/22/2016,10,58,2752,48,82,24,1846,165
6/23/2016,10,58,2752,48,82,24,1845,165
6/24/2016,10,58,2752,48,82,24,1846,165
6/25/2016,11,58,3058,47,80,24,1851,165
6/26/2016,11,57,3010,46,80,24,1853,165
6/27/2016,11,57,3010,46,80,24,1854,165
6/28/2016,12,57,3161,46,79,24,1860,165
6/29/2016,12,60,3299,48,79,24,1866,165
6/30/2016,12,60,3299,48,79,24,1869,165
7/1/2016,12,60,3299,48,79,24,1865,165
7/2/2016,12,60,3299,48,79,24,1884,164
7/3/2016,12,60,3299,48,79,24,1880,164
7/4/2016,13,60,3456,47,78,24,1876,164
7/5/2016,13,59,3404,46,78,24,1880,164
7/6/2016,13,59,3404,46,78,24,1882,164
7/7/2016,13,59,3404,46,78,24,1891,164
7/8/2016,13,59,3558,46,77,24,1894,164
7/9/2016,13,59,3558,46,77,24,1893,164
7/10/2016,13,60,3595,46,77,24,1898,164
7/11/2016,14,60,3751,46,76,24,1894,164
7/12/2016,14,60,3751,46,76,24,1895,164
7/13/2016,14,60,3751,46,76,24,1893,164
7/14/2016,14,58,3626,44,76,23,1896,164
7/15/2016,14,60,3751,46,76,24,1894,164
7/16/2016,13,57,3568,43,76,24,1887,164
7/17/2016,13,57,3568,43,76,24,1880,164
7/18/2016,13,54,3419,42,76,23,1902,164
7/19/2016,13,57,3568,43,76,24,1893,164
7/20/2016,13,57,3568,43,76,24,1901,164
7/21/2016,13,57,3568,43,76,24,1903,164
7/22/2016,13,57,3568,43,76,24,1902,164
7/23/2016,13,57,3568,43,76,24,1901,164
7/24/2016,13,57,3568,43,76,24,1903,164
7/25/2016,13,54,3419,42,76,23,1903,164
7/26/2016,13,57,3606,44,76,24,1902,164
7/27/2016,13,57,3606,44,76,24,1902,163
7/28/2016,13,57,3568,43,76,24,1906,163
7/29/2016,13,57,3568,43,76,24,1901,163
7/30/2016,13,57,3568,43,76,24,1902,163
7/31/2016,14,58,3650,44,76,24,1903,163
8/1/2016,14,58,3650,44,76,24,1903,163
8/2/2016,14,58,3650,44,76,24,1906,163
8/3/2016,14,58,3650,44,76,24,1906,163
8/4/2016,14,59,3894,45,75,24,1901,163
8/5/2016,14,59,3894,45,75,24,1903,163
8/6/2016,14,59,3894,45,75,24,1906,163
8/7/2016,14,59,3738,45,76,24,1902,163
8/8/2016,15,59,4050,44,74,24,1905,163
8/9/2016,15,57,3900,43,74,24,1902,163
8/10/2016,15,57,3900,43,74,24,1906,163
8/11/2016,15,57,3900,43,74,24,1906,163
8/12/2016,15,58,3954,43,74,24,1909,163
8/13/2016,15,58,3954,43,74,24,1908,163
8/14/2016,15,58,3954,43,74,24,1907,163
8/15/2016,15,58,3954,43,74,24,1909,163
8/16/2016,14,59,3694,45,76,24,1909,163
8/17/2016,14,59,3694,45,76,24,1906,163
8/18/2016,14,59,3732,45,76,24,1908,163
8/19/2016,14,59,3732,45,76,24,1908,163
8/20/2016,14,59,3732,45,76,24,1908,163
8/21/2016,14,59,3732,45,76,24,1908,163
8/22/2016,13,59,3421,46,78,24,1904,162
8/23/2016,14,59,3888,45,75,24,1907,162
8/24/2016,14,59,3888,45,75,24,1913,162
8/25/2016,14,59,3888,45,75,24,1916,162
8/26/2016,15,60,3920,45,75,24,1916,162
8/27/2016,15,60,3920,45,75,24,1912,162
8/28/2016,15,60,3920,45,75,24,1918,162
8/29/2016,15,60,3920,45,75,24,1923,162
8/30/2016,13,60,3607,46,77,24,1931,162
8/31/2016,13,59,3583,46,77,24,1938,162
9/1/2016,13,59,3583,46,77,24,1933,162
9/2/2016,13,59,3583,46,77,24,1937,162
9/3/2016,13,59,3583,46,77,24,1944,162
9/4/2016,14,59,3738,45,76,24,1944,162
9/5/2016,13,57,3587,44,76,24,1953,162
9/6/2016,13,57,3587,44,76,24,1956,162
9/7/2016,13,57,3587,44,76,24,1960,162
9/8/2016,13,57,3587,44,76,24,1967,162
9/9/2016,12,57,3288,45,78,24,1965,162
9/10/2016,12,57,3288,45,78,24,1968,162
9/11/2016,12,57,3288,45,78,24,1968,162
9/12/2016,12,57,3288,45,78,24,1968,162
9/13/2016,12,57,3288,45,78,24,1968,162
9/14/2016,12,57,3288,45,78,24,1963,162
9/15/2016,12,57,3288,45,78,24,1966,162
9/16/2016,12,57,3288,45,78,24,1966,162
9/17/2016,12,57,3288,45,78,24,1966,161
9/18/2016,13,57,3438,44,77,24,1966,161
9/19/2016,13,57,3438,44,77,24,1966,161
9/20/2016,13,57,3438,44,77,24,1966,161
9/21/2016,13,57,3587,44,76,24,1967,161
9/22/2016,14,60,3776,46,76,24,1967,161
9/23/2016,14,60,3776,46,76,24,1887,161
9/24/2016,14,59,3732,45,76,24,1907,161
9/25/2016,14,59,3732,45,76,24,1902,161
9/26/2016,6,25,1555,19,76,10,1911,161
9/27/2016,14,59,3732,45,76,24,1823,161
9/28/2016,14,59,3713,45,76,24,1849,161
9/29/2016,14,59,3713,45,76,24,1861,161
9/30/2016,14,59,3713,45,76,24,1891,161
10/1/2016,14,59,3713,45,76,24,1906,161
10/2/2016,12,57,3277,45,78,24,1907,161
10/3/2016,12,57,3277,45,78,24,1907,161
10/4/2016,12,57,3277,45,78,24,1916,161
10/5/2016,12,57,3277,45,78,24,1907,161
10/6/2016,12,57,3277,45,78,24,1907,161
10/7/2016,11,57,2973,46,80,24,1906,161
10/8/2016,11,57,2973,46,80,24,1906,161
10/9/2016,10,57,2676,47,82,24,1906,161
10/10/2016,10,57,2676,47,82,24,1901,161
10/11/2016,10,58,2733,48,82,24,1906,161
10/12/2016,10,58,2733,48,82,24,1909,161
10/13/2016,10,58,2733,48,82,24,1909,160
10/14/2016,10,58,2733,48,82,24,1907,160
10/15/2016,11,58,2885,47,81,24,1900,160
10/16/2016,10,57,2820,46,81,24,1907,160
10/17/2016,10,57,2820,46,81,24,1901,160
10/18/2016,10,57,2820,46,81,24,1901,160
10/19/2016,11,57,2845,46,81,24,1906,160
10/20/2016,11,57,2845,46,81,24,1909,160
10/21/2016,11,57,2845,46,81,24,1907,160
10/22/2016,11,57,2845,46,81,24,1907,160
10/23/2016,12,60,3299,48,79,24,1907,160
10/24/2016,12,60,3299,48,79,24,1917,160
10/25/2016,12,60,3299,48,79,24,1914,160
10/26/2016,12,57,3139,45,79,24,1913,160
10/27/2016,13,57,3438,44,77,24,1916,160
10/28/2016,13,57,3438,44,77,24,1915,160
10/29/2016,13,57,3438,44,77,24,1879,160
10/30/2016,12,53,3180,41,77,22,1909,160
10/31/2016,13,57,3587,44,76,24,1909,160
11/1/2016,13,57,3587,44,76,24,1892,160
11/2/2016,13,57,3587,44,76,24,1905,160
11/3/2016,13,57,3587,44,76,24,1905,160
11/4/2016,12,53,3318,40,76,22,1898,160
11/5/2016,14,57,3737,43,75,24,1898,160
11/6/2016,13,52,3425,39,75,22,1893,160
11/7/2016,14,57,3737,43,75,24,1893,160
11/8/2016,14,57,3737,43,75,24,1908,159
11/9/2016,14,57,3737,43,75,24,1909,159
11/10/2016,14,57,3737,43,75,24,1909,159
11/11/2016,14,57,3737,43,75,24,1903,159
11/12/2016,14,57,3737,43,75,24,1908,159
11/13/2016,14,55,3773,41,74,23,1906,159
11/14/2016,14,57,3886,42,74,24,1891,159
11/15/2016,14,57,3886,42,74,24,1902,159
11/16/2016,14,57,3886,42,74,24,1907,159
11/17/2016,14,57,3886,42,74,24,1909,159
11/18/2016,14,57,3886,42,74,24,1911,159
11/19/2016,14,57,3886,42,74,24,1911,159
11/20/2016,13,50,3433,37,74,21,1908,159
11/21/2016,14,57,3886,42,74,24,1901,159
11/22/2016,14,57,3886,42,74,24,1900,159
11/23/2016,13,50,3449,38,74,21,1900,159
11/24/2016,14,57,3886,42,74,24,1898,159
11/25/2016,12,50,3184,39,76,21,1862,159
11/26/2016,13,57,3587,44,76,24,1898,159
11/27/2016,13,57,3587,44,76,24,1896,159
11/28/2016,13,57,3587,44,76,24,1816,159
11/29/2016,13,57,3587,44,76,24,1860,159
11/30/2016,13,57,3587,44,76,24,1871,159
12/1/2016,13,57,3587,44,76,24,1878,159
12/2/2016,13,57,3438,44,77,24,1881,159
12/3/2016,13,57,3438,44,77,24,1888,158
12/4/2016,13,57,3587,44,76,24,1886,158
12/5/2016,13,57,3587,44,76,24,1890,158
12/6/2016,13,57,3587,44,76,24,1888,158
12/7/2016,13,57,3587,44,76,24,1899,158
12/8/2016,13,57,3587,44,76,24,1888,158
12/9/2016,13,57,3587,44,76,24,1888,158
12/10/2016,12,51,3332,38,75,21,1890,158
12/11/2016,14,57,3737,43,75,24,1678,158
12/12/2016,14,57,3737,43,75,24,1678,158
12/13/2016,14,57,3737,43,75,24,1678,158
12/14/2016,14,57,3737,43,75,24,1678,158
12/15/2016,13,51,3598,37,73,21,1678,158
12/16/2016,13,51,3598,37,73,21,1678,158
12/17/2016,14,52,3666,38,73,22,1678,158
12/18/2016,15,57,4035,42,73,24,1678,158
12/19/2016,15,57,4035,42,73,24,1749,158
12/20/2016,15,57,4035,42,73,24,1749,158
12/21/2016,15,57,4035,42,73,24,1802,158
12/22/2016,15,57,4035,42,73,24,1816,158
12/23/2016,15,57,4035,42,73,24,1838,158
12/24/2016,16,57,4334,41,71,24,1838,158
12/25/2016,16,57,4334,41,71,24,1842,158
12/26/2016,16,57,4334,41,71,24,1847,158
12/27/2016,16,57,4334,41,71,24,1879,158
12/28/2016,16,57,4334,41,71,24,1886,158
12/29/2016,15,51,3901,37,71,22,1886,157
12/30/2016,16,57,4334,41,71,24,1886,157
12/31/2016,16,55,4226,40,71,23,1886,157
1/1/2017,16,57,4334,41,71,24,1884,157
1/2/2017,16,57,4334,41,71,24,1893,157
1/3/2017,16,57,4334,41,71,24,1893,157
1/4/2017,16,57,4334,41,71,24,1872,157
1/5/2017,16,57,4334,41,71,24,1901,157
1/6/2017,16,57,4334,41,71,24,1901,157
1/7/2017,16,57,4334,41,71,24,1901,157
1/8/2017,17,57,4484,40,70,24,1901,157
1/9/2017,17,57,4484,40,70,24,1901,157
1/10/2017,17,57,4484,40,70,24,1901,157
1/11/2017,16,53,4166,37,70,22,1901,157
1/12/2017,17,57,4484,40,70,24,1901,157
1/13/2017,15,50,3940,35,70,24,1862,157
1/14/2017,13,43,3415,31,70,21,1909,157
1/15/2017,15,50,3940,35,70,24,1878,157
1/16/2017,13,45,3563,32,70,22,1895,157
1/17/2017,13,45,3563,32,70,22,1902,157
1/18/2017,15,50,4071,35,69,24,1876,157
1/19/2017,15,50,4071,35,69,24,1876,157
1/20/2017,15,50,4071,35,69,24,1875,157
1/21/2017,16,50,4203,34,68,24,1877,157
1/22/2017,16,50,4203,34,68,24,1875,157
1/23/2017,16,50,4203,34,68,24,1875,157
1/24/2017,16,50,4203,34,68,24,1873,156
1/25/2017,16,50,4203,34,68,24,1875,156
1/26/2017,16,50,4203,34,68,24,1875,156
1/27/2017,16,50,4334,34,67,24,1832,156
1/28/2017,16,50,4334,34,67,24,1843,156
1/29/2017,16,50,4334,34,67,24,1847,156
1/30/2017,16,50,4334,34,67,24,1847,156
1/31/2017,16,50,4334,34,67,24,1847,156
2/1/2017,16,50,4334,34,67,24,1847,156
2/2/2017,16,50,4334,34,67,24,1847,156
2/3/2017,16,50,4334,34,67,24,1848,156
2/4/2017,16,50,4203,34,68,24,1846,156
2/5/2017,16,50,4203,34,68,24,1848,156
2/6/2017,16,50,4203,34,68,24,1853,156
2/7/2017,16,50,4203,34,68,24,1844,156
2/8/2017,16,50,4203,34,68,24,1847,156
2/9/2017,16,50,4203,34,68,24,1845,156
2/10/2017,14,43,3702,29,67,21,1845,156
2/11/2017,16,50,4334,34,67,24,1772,156
2/12/2017,16,50,4334,34,67,24,1817,156
2/13/2017,16,50,4334,34,67,24,1827,156
2/14/2017,16,50,4334,34,67,24,1840,156
2/15/2017,16,50,4334,34,67,24,1840,156
2/16/2017,16,50,4334,34,67,24,1840,156
2/17/2017,16,50,4334,34,67,24,1840,156
2/18/2017,16,50,4203,34,68,24,1860,156
2/19/2017,16,50,4203,34,68,24,1865,155
2/20/2017,15,47,3958,32,68,23,1869,155
2/21/2017,16,50,4203,34,68,24,1860,155
2/22/2017,16,50,4203,34,68,24,1860,155
2/23/2017,16,50,4203,34,68,24,1877,155
2/24/2017,17,52,4507,35,67,24,1871,155
2/25/2017,17,52,4507,35,67,24,1870,155
2/26/2017,17,52,4507,35,67,24,1870,155
2/27/2017,17,52,4507,35,67,24,1877,155
2/28/2017,17,52,4507,35,67,24,1880,155
3/1/2017,13,41,3550,28,67,19,1880,155
3/2/2017,17,52,4507,35,67,24,1880,155
3/3/2017,16,52,4234,36,69,24,1875,155
3/4/2017,16,52,4234,36,69,24,1875,155
3/5/2017,14,46,3705,32,69,21,1892,155
3/6/2017,16,52,4234,36,69,24,1979,155
3/7/2017,16,52,4234,36,69,24,1979,155
3/8/2017,16,52,4234,36,69,24,1921,155
3/9/2017,16,52,4234,36,69,24,1931,155
3/10/2017,16,52,4234,36,69,24,1931,155
3/11/2017,16,52,4234,36,69,24,1928,155
3/12/2017,13,42,3387,29,69,19,1928,155
3/13/2017,13,44,3449,31,70,20,1928,155
3/14/2017,15,52,4098,37,70,24,1957,155
3/15/2017,15,52,4098,37,70,24,1958,155
3/16/2017,15,52,4098,37,70,24,1955,154
3/17/2017,16,52,4234,36,69,24,1955,154
3/18/2017,16,52,4234,36,69,24,1957,154
3/19/2017,16,52,4371,36,68,24,1957,154
3/20/2017,16,52,4371,36,68,24,1955,154
3/21/2017,14,44,3733,31,68,21,1955,154
3/22/2017,17,52,4507,35,67,24,1965,154
3/23/2017,17,51,4582,34,66,24,1809,154
3/24/2017,17,51,4582,34,66,24,1851,154
3/25/2017,17,51,4582,34,66,24,1851,154
3/26/2017,16,49,4394,33,66,24,1855,154
3/27/2017,16,49,4394,33,66,24,1855,154
3/28/2017,17,49,4523,32,65,24,1855,154
3/29/2017,17,49,4523,32,65,24,1855,154
3/30/2017,17,49,4523,32,65,24,1855,154
3/31/2017,17,49,4523,32,65,24,1862,154
4/1/2017,16,47,4335,31,65,23,1862,154
4/2/2017,17,49,4523,32,65,24,1862,154
4/3/2017,17,51,4652,33,65,24,1842,154
4/4/2017,17,51,4652,33,65,24,1846,154
4/5/2017,16,47,4342,31,65,22,1846,154
4/6/2017,17,51,4519,34,66,24,1841,154
4/7/2017,17,51,4519,34,66,24,1846,154
4/8/2017,17,51,4519,34,66,24,1848,154
4/9/2017,17,51,4519,34,66,24,1848,154
4/10/2017,17,51,4519,34,66,24,1847,154
4/11/2017,17,51,4519,34,66,24,1846,153
4/12/2017,17,51,4519,34,66,24,1846,153
4/13/2017,17,51,4652,33,65,24,1852,153
4/14/2017,17,51,4652,33,65,24,1858,153
4/15/2017,17,51,4652,33,65,24,1858,153
4/16/2017,17,51,4652,33,65,24,1858,153
4/17/2017,17,51,4652,33,65,24,1858,153
4/18/2017,17,51,4689,34,65,24,1858,153
4/19/2017,17,51,4689,34,65,24,1858,153
4/20/2017,17,51,4689,34,65,24,1858,153
4/21/2017,18,51,4957,33,63,24,1858,153
4/22/2017,18,51,4957,33,63,24,1858,153
4/23/2017,18,51,4957,33,63,24,1858,153
4/24/2017,18,51,4957,33,63,24,1858,153
4/25/2017,18,51,4957,33,63,24,1858,153
4/26/2017,18,51,4957,33,63,24,1858,153
4/27/2017,18,51,4957,33,63,24,1858,153
4/28/2017,18,51,4957,33,63,24,1858,153
4/29/2017,17,51,4689,34,65,24,1858,153
4/30/2017,17,51,4689,34,65,24,1858,153
5/1/2017,17,51,4689,34,65,24,1858,153
5/2/2017,17,51,4689,34,65,24,1858,153
5/3/2017,17,51,4689,34,65,24,1858,153
5/4/2017,15,51,4153,36,69,24,1858,153
5/5/2017,15,51,4153,36,69,24,1858,153
5/6/2017,15,51,4153,36,69,24,1858,153
5/7/2017,15,51,4153,36,69,24,1858,152
5/8/2017,15,51,4153,36,69,24,1820,152
5/9/2017,15,51,4153,36,69,24,1820,152
5/10/2017,15,51,4153,36,69,24,1820,152
5/11/2017,15,51,4153,36,69,24,1820,152
5/12/2017,15,51,4153,36,69,24,1820,152
5/13/2017,15,51,4019,36,70,24,1820,152
5/14/2017,15,51,4019,36,70,24,1820,152
5/15/2017,15,51,4019,36,70,24,1820,152
5/16/2017,15,51,4019,36,70,24,1851,152
5/17/2017,15,51,4043,36,70,24,1847,152
5/18/2017,15,51,3908,37,71,24,1849,152
5/19/2017,15,51,3908,37,71,24,1838,152
5/20/2017,15,51,3908,37,71,24,1838,152
5/21/2017,16,51,4312,35,68,24,1838,152
5/22/2017,16,51,4312,35,68,24,1841,152
5/23/2017,16,51,4312,35,68,24,1847,152
5/24/2017,16,51,4312,35,68,24,1849,152
5/25/2017,16,52,4346,36,68,24,1849,152
5/26/2017,16,52,4346,36,68,24,1849,152
5/27/2017,16,52,4346,36,68,24,1849,152
5/28/2017,16,52,4210,36,69,24,1849,152
5/29/2017,16,52,4210,36,69,24,1841,152
5/30/2017,16,52,4210,36,69,24,1841,152
5/31/2017,16,52,4210,36,69,24,1841,152
6/1/2017,16,52,4210,36,69,24,1841,152
6/2/2017,14,45,3701,32,69,21,1841,151
6/3/2017,15,51,4122,35,69,24,1845,151
6/4/2017,16,52,4210,36,69,24,1841,151
6/5/2017,16,52,4210,36,69,24,1841,151
6/6/2017,16,52,4210,36,69,24,1841,151
6/7/2017,16,52,4210,36,69,24,1841,151
6/8/2017,16,52,4210,36,69,24,1851,151
6/9/2017,16,52,4210,36,69,24,1851,151
6/10/2017,16,52,4210,36,69,24,1851,151
6/11/2017,16,52,4210,36,69,24,1860,151
6/12/2017,16,52,4210,36,69,24,1855,151
6/13/2017,14,52,3802,38,72,24,1855,151
6/14/2017,14,52,3802,38,72,24,1855,151
6/15/2017,14,52,3802,38,72,24,1855,151
6/16/2017,14,50,3641,36,72,24,1855,151
6/17/2017,14,50,3641,36,72,24,1857,151
6/18/2017,14,50,3641,36,72,24,1850,151
6/19/2017,13,50,3511,36,73,24,1808,151
6/20/2017,13,50,3511,36,73,24,1808,151
6/21/2017,13,50,3511,36,73,24,1815,151
6/22/2017,15,50,4031,34,69,24,1815,151
6/23/2017,15,50,4104,35,69,24,1827,151
6/24/2017,15,50,4104,35,69,24,1827,151
6/25/2017,15,50,4104,35,69,24,1832,151
6/26/2017,15,51,4153,36,69,24,1832,151
6/27/2017,15,51,4153,36,69,24,1832,151
6/28/2017,15,51,4161,36,69,24,1826,150
6/29/2017,14,51,3758,37,72,24,1826,150
6/30/2017,14,51,3758,37,72,24,1826,150
7/1/2017,14,51,3758,37,72,24,1826,150
7/2/2017,14,50,3699,37,72,24,1846,150
7/3/2017,13,50,3539,37,73,24,1846,150
7/4/2017,13,50,3539,37,73,24,1846,150
7/5/2017,13,50,3539,37,73,24,1846,150
7/6/2017,13,50,3539,37,73,24,1849,150
7/7/2017,14,50,3670,36,72,24,1849,150
7/8/2017,14,50,3677,36,72,24,1849,150
7/9/2017,14,50,3677,36,72,24,1858,150
7/10/2017,14,50,3677,36,72,24,1844,150
7/11/2017,12,50,3152,38,76,24,1848,150
7/12/2017,11,46,2925,36,76,24,1848,150
7/13/2017,11,46,2925,36,76,24,1847,150
7/14/2017,13,46,3535,33,71,24,1858,150
7/15/2017,13,46,3535,33,71,24,1858,150
7/16/2017,13,45,3417,32,71,23,1858,150
7/17/2017,13,46,3535,33,71,24,1858,150
7/18/2017,14,54,3708,40,74,24,1858,150
7/19/2017,14,54,3708,40,74,24,1858,150
7/20/2017,13,53,3600,39,74,23,1858,150
7/21/2017,14,54,3708,40,74,24,1858,150
7/22/2017,13,54,3566,41,75,24,1858,150
7/23/2017,13,52,3388,39,75,23,1858,149
7/24/2017,13,54,3566,41,75,24,1858,149
7/25/2017,13,54,3566,41,75,24,1858,149
7/26/2017,13,54,3566,41,75,24,1863,149
7/27/2017,13,55,3585,41,75,24,1863,149
